GEOID,pop_50plus
250277102006,494.0
250277103001,633.0
250277103002,442.0
250277104001,368.0
250277104002,306.0
250277105001,124.0
250277105002,388.0
250277105003,307.0
250277106011,134.0
250277106012,440.0
250277106021,443.0
250277106022,453.0
250277106023,390.0
250277107001,254.0
250277107002,301.0
250277108001,383.0
250277108002,331.0
250277108003,432.0
250277108004,130.0
250277110001,428.0
250277110002,182.0
250277110003,41.0
250277111001,810.0
250277111002,876.0
250277121011,580.0
250277121012,1320.0
250277121013,493.0
250277121014,397.0
250277121021,818.0
250277121022,566.0
250277131001,640.0
250277131002,648.0
250277131003,848.0
250277131004,725.0
250277151001,800.0
250277151002,314.0
250277151003,688.0
250277161011,892.0
250277161012,596.0
250277161021,325.0
250277161022,202.0
250277161023,348.0
250277161024,387.0
250277162001,464.0
250277162002,349.0
250277163001,168.0
250277163002,619.0
250277163003,231.0
250277171001,1489.0
250277181001,1160.0
250277181002,678.0
250277191001,602.0
250277191002,679.0
250277191003,603.0
250277191004,562.0
250277191005,1106.0
250277201001,692.0
250277201002,584.0
250277211011,666.0
250277211031,344.0
250277211032,743.0
250277211041,789.0
250277211042,583.0
250277221001,852.0
250277221002,190.0
250277221003,723.0
250277221004,211.0
250277231001,779.0
250277231002,224.0
250277231003,379.0
250277241001,623.0
250277241002,682.0
250277241003,796.0
250277251001,404.0
250277251002,630.0
250277251003,164.0
250277251004,88.0
250277251005,651.0
250277261001,868.0
250277261002,588.0
250277261003,499.0
250277261004,332.0
250277261005,283.0
250277262001,955.0
250277262002,440.0
250277262003,776.0
250277262004,604.0
250277271001,686.0
250277271002,1029.0
250277281001,793.0
250277281002,753.0
250277281003,242.0
250277282001,498.0
250277282002,223.0
250277282003,347.0
250277282004,409.0
250277283001,952.0
250277283002,909.0
250277284001,613.0
250277284002,333.0
250277284003,585.0
250277291001,998.0
250277291002,987.0
250277292001,308.0
250277292002,856.0
250277301001,132.0
250277301002,529.0
250277301003,639.0
250277301004,440.0
250277302001,258.0
250277302002,564.0
250277302003,553.0
250277302004,566.0
250277302005,551.0
250277303001,212.0
250277303002,574.0
250277303003,436.0
250277303004,95.0
250277303005,253.0
250277304011,481.0
250277304012,564.0
250277304013,474.0
250277304014,765.0
250277304021,149.0
250277304022,214.0
250277305001,186.0
250277305002,174.0
250277305003,254.0
250277306001,1711.0
250277306002,220.0
250277306003,417.0
250277306004,356.0
250277306005,426.0
250277307001,756.0
250277307002,282.0
250277307003,838.0
250277307004,618.0
250277308011,325.0
250277308012,913.0
250277308013,206.0
250277308021,212.0
250277308022,388.0
250277309011,323.0
250277309012,277.0
250277309013,649.0
250277309021,316.0
250277309022,365.0
250277309023,390.0
250277310011,885.0
250277310021,320.0
250277310022,714.0
250277310023,895.0
250277310024,185.0
250277311011,310.0
250277311012,113.0
250277311013,516.0
250277311014,129.0
250277311021,137.0
250277311022,494.0
250277311023,142.0
250277312021,0.0
250277312031,857.0
250277312032,154.0
250277312033,352.0
250277312034,191.0
250277312041,176.0
250277312042,297.0
250277313001,346.0
250277313002,231.0
250277313003,315.0
250277314001,383.0
250277314002,328.0
250277314003,153.0
250277314004,105.0
250277314005,73.0
250277315001,145.0
250277315002,298.0
250277315003,179.0
250277315004,63.0
250277315005,425.0
250277316011,234.0
250277316012,166.0
250277316013,313.0
250277316014,161.0
250277316015,109.0
250277316021,55.0
250277316022,35.0
250277317001,274.0
250277317002,115.0
250277317003,356.0
250277318011,164.0
250277318012,1012.0
250277318021,138.0
250277318022,350.0
250277318023,279.0
250277318024,58.0
250277319001,199.0
250277319002,178.0
250277319003,76.0
250277319004,438.0
250277320011,78.0
250277320012,147.0
250277320021,493.0
250277320022,643.0
250277320023,350.0
250277322011,505.0
250277322012,513.0
250277322021,373.0
250277322022,753.0
250277322031,112.0
250277322032,496.0
250277322033,144.0
250277323011,353.0
250277323012,976.0
250277323021,590.0
250277323022,461.0
250277324001,306.0
250277324002,786.0
250277324003,161.0
250277324004,18.0
250277324005,241.0
250277324006,71.0
250277325001,117.0
250277325002,275.0
250277326001,516.0
250277326002,232.0
250277326003,135.0
250277326004,70.0
250277326005,191.0
250277327001,434.0
250277327002,127.0
250277327003,349.0
250277327004,181.0
250277328011,736.0
250277328012,895.0
250277328021,771.0
250277328022,377.0
250277328023,256.0
250277329011,180.0
250277329012,687.0
250277329013,207.0
250277329014,371.0
250277329015,279.0
250277329021,0.0
250277330001,317.0
250277330002,259.0
250277330003,212.0
250277331011,271.0
250277331012,374.0
250277331021,285.0
250277331022,388.0
250277351001,244.0
250277351002,524.0
250277351003,791.0
250277351004,736.0
250277352001,387.0
250277352002,271.0
250277352003,783.0
250277352004,471.0
250277361001,307.0
250277361002,602.0
250277362001,131.0
250277362002,505.0
250277362003,426.0
250277363001,271.0
250277363002,397.0
250277364001,718.0
250277364002,406.0
250277365001,196.0
250277365002,275.0
250277365003,570.0
250277365004,428.0
250277365005,427.0
250277371001,373.0
250277371002,710.0
250277371003,1094.0
250277372001,229.0
250277372002,429.0
250277373001,750.0
250277373002,349.0
250277373003,676.0
250277373004,493.0
250277381001,291.0
250277381002,569.0
250277381003,567.0
250277382011,523.0
250277382012,704.0
250277382021,782.0
250277382022,314.0
250277382023,975.0
250277391011,334.0
250277391012,398.0
250277391013,862.0
250277391021,414.0
250277391022,836.0
250277392011,401.0
250277392012,345.0
250277392021,342.0
250277392022,549.0
250277393001,833.0
250277393002,637.0
250277394011,763.0
250277394012,528.0
250277394013,359.0
250277394014,662.0
250277394021,822.0
250277395001,909.0
250277395002,276.0
250277395003,1054.0
250277395004,241.0
250277401011,579.0
250277401012,922.0
250277401013,642.0
250277401021,967.0
250277401022,437.0
250277401023,618.0
250277402001,292.0
250277402002,459.0
250277402003,336.0
250277411011,267.0
250277411012,489.0
250277411013,653.0
250277411021,258.0
250277411022,660.0
250277411023,353.0
250277411024,297.0
250277423001,444.0
250277423002,214.0
250277423003,262.0
250277423004,298.0
250277423005,191.0
250277424011,732.0
250277424012,481.0
250277424013,680.0
250277424021,301.0
250277424022,170.0
250277424023,242.0
250277431001,1215.0
250277431002,886.0
250277431003,281.0
250277431004,592.0
250277441021,664.0
250277441022,466.0
250277441023,730.0
250277441031,587.0
250277441032,567.0
250277441041,783.0
250277441042,330.0
250277441043,508.0
250277442011,584.0
250277442012,318.0
250277442021,189.0
250277442022,318.0
250277442023,338.0
250277442024,790.0
250277443001,191.0
250277443002,400.0
250277443003,185.0
250277443004,333.0
250277444001,460.0
250277444002,330.0
250277444003,420.0
250277451001,745.0
250277451002,723.0
250277451003,507.0
250277461001,556.0
250277461002,523.0
250277461003,597.0
250277461004,250.0
250277471011,994.0
250277471012,667.0
250277471013,234.0
250277471021,465.0
250277471022,569.0
250277481001,488.0
250277481002,511.0
250277491001,925.0
250277491002,787.0
250277491003,683.0
250277491004,603.0
250277492001,1218.0
250277492002,277.0
250277492003,340.0
250277501001,515.0
250277501002,775.0
250277501003,645.0
250277502001,515.0
250277502002,493.0
250277502003,1169.0
250277503001,1063.0
250277511011,851.0
250277511012,265.0
250277511013,434.0
250277511014,496.0
250277511021,482.0
250277511022,733.0
250277521011,888.0
250277521012,824.0
250277521021,469.0
250277521022,780.0
250277531001,180.0
250277531002,293.0
250277531003,479.0
250277531004,566.0
250277531005,658.0
250277532001,702.0
250277532002,533.0
250277532003,265.0
250277532004,627.0
250277541001,544.0
250277541002,975.0
250277541003,827.0
250277541004,754.0
250277542001,350.0
250277542002,287.0
250277542003,580.0
250277543001,149.0
250277543002,331.0
250277543003,167.0
250277544001,468.0
250277544002,248.0
250277544003,276.0
250277544004,167.0
250277551001,680.0
250277551002,438.0
250277552011,372.0
250277552012,805.0
250277552013,219.0
250277552021,446.0
250277552022,446.0
250277552023,323.0
250277561011,703.0
250277561012,747.0
250277561013,217.0
250277561021,881.0
250277561022,589.0
250277561023,326.0
250277561024,993.0
250277571001,239.0
250277571002,509.0
250277571003,400.0
250277571004,373.0
250277572001,163.0
250277572002,124.0
250277572003,299.0
250277573001,329.0
250277573002,325.0
250277574001,210.0
250277574002,139.0
250277574003,528.0
250277575001,527.0
250277575002,363.0
250277575003,311.0
250277575004,627.0
250277581011,1004.0
250277581031,896.0
250277581032,381.0
250277581033,256.0
250277581041,482.0
250277581042,593.0
250277591001,1008.0
250277601001,716.0
250277601002,435.0
250277601003,323.0
250277611001,376.0
250277611002,269.0
250277611003,157.0
250277611004,756.0
250277612001,532.0
250277612002,274.0
250277612003,752.0
250277613001,181.0
250277613002,371.0
250277613003,340.0
250277614011,322.0
250277614012,221.0
250277614013,435.0
250277614014,320.0
250277614021,390.0
250277614022,503.0
